Type,Buy Amount,Buy Cur.,Sell Amount,Sell Cur.,Fee Amount (optional),Fee Cur. (optional),Exchange (optional),Trade Group (optional),Comment (optional),Date,Tx-ID
"Withdrawal","","","0.23474058000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T18:44:30", "DFI20211208184430_sent"
"Spend","","","0.27420143000000","TSLA","","","DeFiChain Light Wallet","","AuctionBid","2021-12-08T18:44:30", "TSLA20211208184430_AuctionBid"
"Minting","0.27500000000000","TSLA","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-08T18:42:36", "TSLA20211208184236"
"Withdrawal","","","0.23474285000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T18:42:36", "DFI20211208184236_sent"
"Deposit","0.23474058000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T18:42:36", "DFI20211208184236_receive"
"Withdrawal","","","11.49376241000000","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-08T13:03:02", "1_DFI20211208130302"
"Deposit","11.49376241000000","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-08T13:03:02", "2_DFI20211208130302"
"Deposit","0.23474285000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T13:03:02", "DFI20211208130302_receive"
"Withdrawal","","","0.23474507000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T13:03:02", "DFI20211208130302_sent"
"Trade","27.80113767","AAPL-DUSD","766.24308690999999","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-08T01:36:55", "1AAPL-DUSD20211208013655"
"Trade","27.80113767","AAPL-DUSD","4.10297568000000","AAPL","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-08T01:36:55", "1AAPL-DUSD20211208013655"
"Deposit","0.23474507000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T01:36:55", "DFI20211208013655_receive"
"Withdrawal","","","0.23474740000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T01:36:55", "DFI20211208013655_sent"
"Trade","766.23742727000001","DUSD","4.10922905000000","AAPL","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-08T01:35:28", "DUSDAAPL20211208013528"
"Deposit","0.23474740000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T01:35:28", "DFI20211208013528_receive"
"Withdrawal","","","0.23474975000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T01:35:28", "DFI20211208013528_sent"
"Withdrawal","","","1.00000000000000","AAPL","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-08T01:25:50", "AAPL20211208012550"
"Withdrawal","","","0.23475202000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T01:25:50", "DFI20211208012550_sent"
"Deposit","0.23474975000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T01:25:50", "DFI20211208012550_receive"
"Withdrawal","","","2.00000000000000","AAPL","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-08T01:15:34", "AAPL20211208011534"
"Deposit","0.23475202000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T01:15:34", "DFI20211208011534_receive"
"Withdrawal","","","0.23475429000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T01:15:34", "DFI20211208011534_sent"
"Withdrawal","","","1.00000000000000","AAPL","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-08T01:05:39", "AAPL20211208010539"
"Withdrawal","","","0.23475656000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T01:05:39", "DFI20211208010539_sent"
"Deposit","0.23475429000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T01:05:39", "DFI20211208010539_receive"
"Trade","6.12445529000000","AAPL","1172.41527558000007","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-08T00:44:03", "AAPLDUSD20211208004403"
"Withdrawal","","","0.23475891000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T00:44:03", "DFI20211208004403_sent"
"Deposit","0.23475656000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T00:44:03", "DFI20211208004403_receive"
"Trade","6.09400219000000","AAPL","41.89683949","AAPL-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-08T00:39:15", "1AAPL-DUSD20211208003915"
"Trade","1171.64730706000000","DUSD","41.89683949","AAPL-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-08T00:39:15", "2AAPL-DUSD20211208003915"
"Deposit","0.23475891000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-08T00:39:15", "DFI20211208003915_receive"
"Withdrawal","","","0.23476076000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-08T00:39:15", "DFI20211208003915_sent"
"Mining","15.93296437000000","DFI","","","","","DeFiChain Light Wallet","","Rewards","2021-12-08T00:01:00", "DFI20211208000100_Rewards"
"Mining","0.73742592000000","DUSD","","","","","DeFiChain Light Wallet","","Commission","2021-12-08T00:01:00", "DUSD20211208000100_Commission"
"Mining","0.00006707000000","GOOGL","","","","","DeFiChain Light Wallet","","Commission","2021-12-08T00:01:00", "GOOGL20211208000100_Commission"
"Mining","0.00059257000000","BABA","","","","","DeFiChain Light Wallet","","Commission","2021-12-08T00:01:00", "BABA20211208000100_Commission"
"Mining","0.00904243000000","PLTR","","","","","DeFiChain Light Wallet","","Commission","2021-12-08T00:01:00", "PLTR20211208000100_Commission"
"Mining","0.00059004000000","AAPL","","","","","DeFiChain Light Wallet","","Commission","2021-12-08T00:01:00", "AAPL20211208000100_Commission"
"Trade","41.89683949","AAPL-DUSD","6.13785352000000","AAPL","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-07T23:35:30", "1AAPL-DUSD20211207233530"
"Trade","41.89683949","AAPL-DUSD","1163.43219948000001","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-07T23:35:30", "1AAPL-DUSD20211207233530"
"Withdrawal","","","0.23476308000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-07T23:35:30", "DFI20211207233530_sent"
"Deposit","0.23476076000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-07T23:35:30", "DFI20211207233530_receive"
"Trade","1163.02998608000007","DUSD","41.88519059","AAPL-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-07T23:16:48", "1AAPL-DUSD20211207231648"
"Trade","6.13573158000000","AAPL","41.88519059","AAPL-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-07T23:16:48", "2AAPL-DUSD20211207231648"
"Withdrawal","","","0.23477108000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-07T23:16:48", "DFI20211207231648_sent"
"Deposit","0.23476308000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-07T23:16:48", "DFI20211207231648_receive"
"Withdrawal","","","3.70000000000000","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-07T11:48:17", "1_DFI20211207114817"
"Deposit","3.70000000000000","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-07T11:48:17", "2_DFI20211207114817"
"Deposit","0.23477108000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-07T11:48:17", "DFI20211207114817_receive"
"Withdrawal","","","0.23477330000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-07T11:48:17", "DFI20211207114817_sent"
"Withdrawal","","","7.20000000000000","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-07T07:11:02", "1_DFI20211207071102"
"Deposit","7.20000000000000","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-07T07:11:02", "2_DFI20211207071102"
"Deposit","0.23477330000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-07T07:11:02", "DFI20211207071102_receive"
"Withdrawal","","","0.23477552000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-07T07:11:02", "DFI20211207071102_sent"
"Trade","11.66226925","BABA-DUSD","276.67547503999998","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-07T07:04:55", "1BABA-DUSD20211207070455"
"Trade","11.66226925","BABA-DUSD","2.00000000000000","BABA","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-07T07:04:55", "1BABA-DUSD20211207070455"
"Withdrawal","","","0.23477785000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-07T07:04:55", "DFI20211207070455_sent"
"Deposit","0.23477552000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-07T07:04:55", "DFI20211207070455_receive"
"Trade","276.17960971999997","DUSD","2.00000000000000","BABA","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-07T06:57:19", "DUSDBABA20211207065719"
"Deposit","0.23477785000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-07T06:57:19", "DFI20211207065719_receive"
"Withdrawal","","","0.23478020000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-07T06:57:19", "DFI20211207065719_sent"
"Minting","4.00000000000000","BABA","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-07T06:56:01", "BABA20211207065601"
"Withdrawal","","","0.23478247000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-07T06:56:01", "DFI20211207065601_sent"
"Deposit","0.23478020000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-07T06:56:01", "DFI20211207065601_receive"
"Trade","3.886338075","GOOGL-DUSD","438.61772543000001","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-07T06:48:21", "1GOOGL-DUSD20211207064821"
"Trade","3.886338075","GOOGL-DUSD","0.13900000000000","GOOGL","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-07T06:48:21", "1GOOGL-DUSD20211207064821"
"Deposit","0.23478247000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-07T06:48:21", "DFI20211207064821_receive"
"Withdrawal","","","0.23478480000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-07T06:48:21", "DFI20211207064821_sent"
"Minting","0.13900000000000","GOOGL","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-07T06:47:22", "GOOGL20211207064722"
"Withdrawal","","","0.23478707000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-07T06:47:22", "DFI20211207064722_sent"
"Deposit","0.23478480000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-07T06:47:22", "DFI20211207064722_receive"
"Withdrawal","","","71.69048029000000","DUSD","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-07T00:05:02", "DUSD20211207000502"
"Withdrawal","","","0.23478934000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-07T00:05:02", "DFI20211207000502_sent"
"Deposit","0.23478707000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-07T00:05:02", "DFI20211207000502_receive"
"Mining","11.94317539000000","DFI","","","","","DeFiChain Light Wallet","","Rewards","2021-12-07T00:01:00", "DFI20211207000100_Rewards"
"Mining","0.72390892000000","DUSD","","","","","DeFiChain Light Wallet","","Commission","2021-12-07T00:01:00", "DUSD20211207000100_Commission"
"Mining","0.00002739000000","GOOGL","","","","","DeFiChain Light Wallet","","Commission","2021-12-07T00:01:00", "GOOGL20211207000100_Commission"
"Mining","0.00038161000000","BABA","","","","","DeFiChain Light Wallet","","Commission","2021-12-07T00:01:00", "BABA20211207000100_Commission"
"Mining","0.01105935000000","PLTR","","","","","DeFiChain Light Wallet","","Commission","2021-12-07T00:01:00", "PLTR20211207000100_Commission"
"Mining","0.00087560000000","AAPL","","","","","DeFiChain Light Wallet","","Commission","2021-12-07T00:01:00", "AAPL20211207000100_Commission"
"Withdrawal","","","24.79460773000000","PLTR","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-06T23:54:44", "PLTR20211206235444"
"Withdrawal","","","0.23479161000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T23:54:44", "DFI20211206235444_sent"
"Deposit","0.23478934000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T23:54:44", "DFI20211206235444_receive"
"Trade","24.78758126000000","PLTR","55.859426405","PLTR-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-06T23:51:56", "1PLTR-DUSD20211206235156"
"Trade","511.05982898000002","DUSD","55.859426405","PLTR-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-06T23:51:56", "2PLTR-DUSD20211206235156"
"Deposit","0.23479161000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T23:51:56", "DFI20211206235156_receive"
"Withdrawal","","","0.23479346000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T23:51:56", "DFI20211206235156_sent"
"Withdrawal","","","3.90000000000000","DUSD","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-06T23:03:23", "DUSD20211206230323"
"Withdrawal","","","0.23479573000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T23:03:23", "DFI20211206230323_sent"
"Deposit","0.23479346000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T23:03:23", "DFI20211206230323_receive"
"Trade","3.96778604000000","DUSD","0.18866187000000","PLTR","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T23:01:12", "DUSDPLTR20211206230112"
"Withdrawal","","","0.23479808000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T23:01:12", "DFI20211206230112_sent"
"Deposit","0.23479573000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T23:01:12", "DFI20211206230112_receive"
"Trade","102.133455565","PLTR-DUSD","944.67562535000002","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-06T22:59:26", "1PLTR-DUSD20211206225926"
"Trade","102.133455565","PLTR-DUSD","44.82809736000000","PLTR","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-06T22:59:26", "1PLTR-DUSD20211206225926"
"Withdrawal","","","0.23480041000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:59:26", "DFI20211206225926_sent"
"Deposit","0.23479808000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:59:26", "DFI20211206225926_receive"
"Trade","944.63452553000002","DUSD","45.01661578000000","PLTR","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T22:56:24", "DUSDPLTR20211206225624"
"Withdrawal","","","0.23480276000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:56:24", "DFI20211206225624_sent"
"Deposit","0.23480041000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:56:24", "DFI20211206225624_receive"
"Minting","90.00000000000000","PLTR","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-06T22:53:05", "PLTR20211206225305"
"Withdrawal","","","0.23480503000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:53:05", "DFI20211206225305_sent"
"Deposit","0.23480276000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:53:05", "DFI20211206225305_receive"
"Trade","162.72868956","PLTR-DUSD","71.46677120000000","PLTR","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-06T22:47:04", "1PLTR-DUSD20211206224704"
"Trade","162.72868956","PLTR-DUSD","1504.24350333000007","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-06T22:47:04", "1PLTR-DUSD20211206224704"
"Deposit","0.23480503000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:47:04", "DFI20211206224704_receive"
"Withdrawal","","","0.23480736000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:47:04", "DFI20211206224704_sent"
"Trade","1504.23495344000003","DUSD","71.50000000000000","PLTR","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T22:44:40", "DUSDPLTR20211206224440"
"Withdrawal","","","0.23480971000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:44:40", "DFI20211206224440_sent"
"Deposit","0.23480736000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:44:40", "DFI20211206224440_receive"
"Minting","143.00000000000000","PLTR","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-06T22:42:02", "PLTR20211206224202"
"Withdrawal","","","0.23481198000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:42:02", "DFI20211206224202_sent"
"Deposit","0.23480971000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:42:02", "DFI20211206224202_receive"
"Withdrawal","","","186.44000000000000","DUSD","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-06T22:40:09", "DUSD20211206224009"
"Deposit","0.23481198000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:40:09", "DFI20211206224009_receive"
"Withdrawal","","","0.23481425000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:40:09", "DFI20211206224009_sent"
"Trade","186.44761539000001","DUSD","0.96632961000000","GME","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T22:37:25", "DUSDGME20211206223725"
"Withdrawal","","","0.23481660000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:37:25", "DFI20211206223725_sent"
"Deposit","0.23481425000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:37:25", "DFI20211206223725_receive"
"Withdrawal","","","15.00049431000000","GME","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-06T22:33:32", "GME20211206223332"
"Deposit","0.23481660000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:33:32", "DFI20211206223332_receive"
"Withdrawal","","","0.23481887000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:33:32", "DFI20211206223332_sent"
"Trade","8.08351335000000","GME","1561.30017818000010","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T22:31:07", "GMEDUSD20211206223107"
"Deposit","0.23481887000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:31:07", "DFI20211206223107_receive"
"Withdrawal","","","0.23482122000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:31:07", "DFI20211206223107_sent"
"Trade","1561.26797018999991","DUSD","55.21469281","GME-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-06T22:28:56", "1GME-DUSD20211206222856"
"Trade","7.87824046000000","GME","55.21469281","GME-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-06T22:28:56", "2GME-DUSD20211206222856"
"Withdrawal","","","0.23482307000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:28:56", "DFI20211206222856_sent"
"Deposit","0.23482122000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:28:56", "DFI20211206222856_receive"
"Withdrawal","","","68.00000000000000","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-06T22:23:36", "1_DFI20211206222336"
"Deposit","68.00000000000000","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-06T22:23:36", "2_DFI20211206222336"
"Deposit","0.23482307000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:23:36", "DFI20211206222336_receive"
"Withdrawal","","","0.23482529000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:23:36", "DFI20211206222336_sent"
"Trade","66.85750185000001","DFI","233.51434828000001","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T22:21:51", "DFIDUSD20211206222151"
"Deposit","0.23482529000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:21:51", "DFI20211206222151_receive"
"Withdrawal","","","0.23482764000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:21:51", "DFI20211206222151_sent"
"Trade","233.51186482000000","DUSD","1.74684103000000","BABA","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T22:17:53", "DUSDBABA20211206221753"
"Withdrawal","","","0.23482999000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:17:53", "DFI20211206221753_sent"
"Deposit","0.23482764000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:17:53", "DFI20211206221753_receive"
"Withdrawal","","","12.00024746000000","BABA","","","DeFiChain Light Wallet","PaybackLoan - Withdraw from DefiChain Wallet","PaybackLoan","2021-12-06T22:14:45", "BABA20211206221445"
"Withdrawal","","","0.23483226000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:14:45", "DFI20211206221445_sent"
"Deposit","0.23482999000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:14:45", "DFI20211206221445_receive"
"Trade","6.86987791000000","BABA","920.82846412000004","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T22:13:09", "BABADUSD20211206221309"
"Withdrawal","","","0.23483461000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:13:09", "DFI20211206221309_sent"
"Deposit","0.23483226000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:13:09", "DFI20211206221309_receive"
"Trade","918.58671315000004","DUSD","39.40494424","BABA-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 1 ","2021-12-06T22:09:34", "1BABA-DUSD20211206220934"
"Trade","6.87716168000000","BABA","39.40494424","BABA-DUSD","","","DeFiChain Light Wallet","Remove Liquidity","Trade 2 ","2021-12-06T22:09:34", "2BABA-DUSD20211206220934"
"Withdrawal","","","0.23483646000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T22:09:34", "DFI20211206220934_sent"
"Deposit","0.23483461000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T22:09:34", "DFI20211206220934_receive"
"Withdrawal","","","1.70000000000000","DFI","","","DeFiChain Light Wallet","DepositToVault - Withdraw from DefiChain Wallet","DepositToVault","2021-12-06T20:27:12", "1_DFI20211206202712"
"Deposit","1.70000000000000","DFI","","","","","DeFiChain Light Wallet - Vault","DepositToVault - Deposit to Vault Wallet","DepositToVault","2021-12-06T20:27:12", "2_DFI20211206202712"
"Deposit","0.23483646000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T20:27:12", "DFI20211206202712_receive"
"Withdrawal","","","0.23483868000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T20:27:12", "DFI20211206202712_sent"
"Trade","11.33014236","BABA-DUSD","261.10986506000000","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-06T20:24:45", "1BABA-DUSD20211206202445"
"Trade","11.33014236","BABA-DUSD","2.00010793000000","BABA","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-06T20:24:45", "1BABA-DUSD20211206202445"
"Withdrawal","","","0.23484101000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T20:24:45", "DFI20211206202445_sent"
"Deposit","0.23483868000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T20:24:45", "DFI20211206202445_receive"
"Minting","262.00000000000000","DUSD","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-06T20:21:33", "DUSD20211206202133"
"Deposit","0.23484101000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T20:21:33", "DFI20211206202133_receive"
"Withdrawal","","","0.23484328000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T20:21:33", "DFI20211206202133_sent"
"Minting","2.00000000000000","BABA","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-06T20:19:09", "BABA20211206201909"
"Deposit","0.23484328000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T20:19:09", "DFI20211206201909_receive"
"Withdrawal","","","0.23484555000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T20:19:09", "DFI20211206201909_sent"
"Trade","28.07480188","BABA-DUSD","4.96131013000000","BABA","","","DeFiChain Light Wallet","Add Liquidity","Trade 1 ","2021-12-06T18:55:12", "1BABA-DUSD20211206185512"
"Trade","28.07480188","BABA-DUSD","646.30689080000002","DUSD","","","DeFiChain Light Wallet","Add Liquidity","Trade 2 ","2021-12-06T18:55:12", "1BABA-DUSD20211206185512"
"Withdrawal","","","0.23484788000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T18:55:12", "DFI20211206185512_sent"
"Deposit","0.23484555000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T18:55:12", "DFI20211206185512_receive"
"Trade","4.96131013000000","BABA","647.25369405000004","DUSD","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T18:53:04", "BABADUSD20211206185304"
"Deposit","0.23484788000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T18:53:04", "DFI20211206185304_receive"
"Withdrawal","","","0.23485023000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T18:53:04", "DFI20211206185304_sent"
"Trade","1294.44325466999999","DUSD","10.00000000000000","BABA","","","DeFiChain Light Wallet","DEX Trade","Poolswap","2021-12-06T18:49:49", "DUSDBABA20211206184949"
"Withdrawal","","","0.23485258000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T18:49:49", "DFI20211206184949_sent"
"Deposit","0.23485023000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T18:49:49", "DFI20211206184949_receive"
"Minting","10.00000000000000","BABA","","","","","DeFiChain Light Wallet","TakeLoan - Minted Token","TakeLoan","2021-12-06T18:47:47", "BABA20211206184747"
"Withdrawal","","","0.23485562000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T18:47:47", "DFI20211206184747_sent"
"Deposit","0.23485258000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T18:47:47", "DFI20211206184747_receive"
"Withdrawal","","","0.13486095000000","DFI","","","DeFiChain Light Wallet","","AccountToUtxos","2021-12-06T18:45:04", "DFI20211206184504_AccountToUtxos"
"Deposit","0.09999467000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T18:45:04", "DFI20211206184504_receive"
"Deposit","0.13486095000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T18:45:04", "DFI20211206184504_receive"
"Withdrawal","","","0.09999772000000","DFI","","","DeFiChain Light Wallet","","sent","2021-12-06T18:45:04", "DFI20211206184504_sent"
"Withdrawal","","","0.00001677000000","DFI","","","DeFiChain Light Wallet","","AccountToUtxos","2021-12-06T18:41:21", "DFI20211206184121_AccountToUtxos"
"Deposit","0.00001677000000","DFI","","","","","DeFiChain Light Wallet","","receive","2021-12-06T18:41:21", "DFI20211206184121_receive"
